SMILES,nAcid,ALogP,ALogp2,AMR,apol,naAromAtom,nAromBond,nAtom,nHeavyAtom,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,ATSc1,ATSc2,ATSc3,ATSc4,ATSc5,ATSm1,ATSm2,ATSm3,ATSm4,ATSm5,ATSp1,ATSp2,ATSp3,ATSp4,ATSp5,nBase,BCUTw-1l,BCUTw-1h,BCUTc-1l,BCUTc-1h,BCUTp-1l,BCUTp-1h,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,nBondsD,nBondsD2,nBondsT,nBondsM,bpol,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,SCH-3,SCH-4,SCH-5,SCH-6,SCH-7,VCH-3,VCH-4,VCH-5,VCH-6,VCH-7,SC-3,SC-4,SC-5,SC-6,VC-3,VC-4,VC-5,VC-6,SPC-4,SPC-5,SPC-6,VPC-4,VPC-5,VPC-6,SP-0,SP-1,SP-2,SP-3,SP-4,SP-5,SP-6,SP-7,VP-0,VP-1,VP-2,VP-3,VP-4,VP-5,VP-6,VP-7,CrippenLogP,CrippenMR,ECCEN,nHBd,nwHBd,nHBa,DELS2,ETA_Alpha,ETA_AlphaP,ETA_dAlpha_A,ETA_EtaP_B_RC,FMF,fragC,nHBAcc,nHBAcc2,nHBAcc3,nHBAcc_Lipinski,nHBDon,nHBDon_Lipinski,HybRatio,Kier1,Kier2,Kier3,nAtomLC,nAtomP,nAtomLAC,MLogP,McGowan_Volume,MDEC-11,MDEC-12,MDEC-13,MDEC-14,MDEC-22,MDEC-23,MDEC-24,MDEC-33,MDEC-34,MDEC-44,MDEO-11,MDEO-12,MDEO-22,MDEN-11,MDEN-12,MDEN-13,MDEN-22,MDEN-23,MDEN-33,MLFER_A,MLFER_BH,MLFER_BO,MLFER_S,MLFER_E,MLFER_L,PetitjeanNumber,nRing,n3Ring,n4Ring,nTG12Ring,nRotB,LipinskiFailures,TopoPSA,VABC,VAdjMat,MW,WTPT-1,WTPT-2,WTPT-3,WTPT-4,WTPT-5,WPATH,WPOL,XLogP,IC50_nM,pIC50
COc1ccc(cc1)N2Cc3cccc(C(=O)O)c3C2=O,1.0,0.411599999999999,0.169414559999999,83.5955,41.1363089999999,12.0,12.0,34.0,21.0,13.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.535486535511421,-0.316398492370504,0.121234829272724,-0.0053475222357816,-0.226752547114604,24.4578564434402,25.1590056852041,36.6531182509921,38.9856475040474,36.6498314583125,1345.81613572144,1616.73289426068,2344.70648385855,2321.68887251906,1966.46252124751,0.0,11.8999999999999,15.997932761107,-0.348765681611859,0.291469172543945,4.44295427919358,10.2754023608144,23.0,36.0,28.0,22.0,9.0,8.0,2.0,0.0,14.0,20.0236909999999,0.0,0.0,2.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0785674201318386,0.376219533090007,0.632032492905221,0.0,0.0,0.0395284707521047,0.130321713584696,0.180278642700212,1.44651753971549,0.0,0.447758071991935,0.0,0.549651871680376,0.0,0.11063450204216,0.0,3.73297896393677,6.12353550705502,8.79510830451009,1.25846429296587,1.745511542189,1.9766433389649,14.9827631841959,10.1133922029301,9.12393264606193,7.9390401901906,6.71825575442829,5.45365151402344,3.64277246167979,2.78291162122272,11.3677307279054,6.42660641692191,4.73417243757581,3.5527330710771,2.51048497043427,1.65833893661188,0.956106110304602,0.591241632763073,2.76449,79.8643,382.0,1.0,0.0,5.0,29.0968299109767,9.73332,0.46349,0.0,0.0266,0.441176470588235,876.05,4.0,5.0,4.0,5.0,1.0,1.0,0.125,15.8790170132325,6.62993572084481,3.06238185255198,3.0,19.0,0.0,2.67,2.02779999999999,0.0,1.44004845911572,1.10741242981224,0.0,8.26124834215529,17.9493061335866,0.0,7.66214560091897,0.0,0.0,0.814325284978472,0.337874364133081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.591,1.07699999999999,1.097,2.214,2.088,11.706,0.454545454545454,3.0,0.0,0.0,0.0,3.0,0.0,66.84,251.488834016278,5.39231742277876,283.084457896,42.8296149700991,2.03950547476662,13.7716768040706,10.2520983050319,3.51957849903864,910.0,35.0,0.593,11982.99,4.92143480310854
COc1ccc(cc1)N2Cc3cccc(C(=O)N4CCN(CC4)C(=O)c5occc5)c3C2=O,0.0,-0.758099999999997,0.574715609999995,130.9337,66.6462389999999,17.0,17.0,56.0,33.0,23.0,25.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874617798807379,-0.53842519452802,0.0912192297711071,0.240489527314177,-0.505501733707737,37.9522860815341,40.8202812385519,58.9789399400647,63.1683801688704,61.4735648762384,2281.18063531328,2744.44573774001,3966.77957432285,4040.64039522677,3770.98937982377,0.0,11.9942673569638,15.9989538156588,-0.348791999228253,0.257498119543439,4.77221356214237,10.9600734229305,37.0,60.0,49.0,40.0,17.0,11.0,3.0,0.0,20.0,37.7897609999999,0.0,0.0,4.0,12.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.222904987429245,0.542886199756674,0.859703393535961,0.0,0.0,0.078812180818024,0.199963568617656,0.247081501050536,1.99808438584191,0.0,0.678917863230632,0.0,0.877827780987998,0.0,0.167036335573722,0.0,5.80678364176342,9.44787246205278,13.0979634334631,2.07031816609099,2.85173836028085,3.27202862378028,22.9490185104468,16.0628819457133,14.3175457779116,13.2051183531538,10.9680972805953,8.40125680056578,6.04860424552135,4.61727073344719,18.1919188366481,10.7644166308601,7.99072274071123,6.13878986369675,4.34954514320196,2.89333418179957,1.73588177423123,1.1230755553418,3.20278,123.154,981.0,0.0,0.0,8.0,43.0464671316791,15.36665,0.46566,0.0,0.02367,0.5,2544.08,6.0,8.0,5.0,8.0,0.0,0.0,0.24,24.6837107377647,10.9476682093271,5.12,2.0,19.0,0.0,3.33,3.208,0.0,1.72621484747584,1.1666456874015,0.0,18.6710406700158,28.7574799647603,0.0,8.78064754064021,0.0,0.0,0.425695023591115,0.74305172384528,0.0625,0.0,0.0,0.0,0.0,0.0,0.60822019955734,0.003,2.798,2.843,3.747,3.05699999999999,17.406,0.5,5.0,0.0,0.0,0.0,6.0,0.0,83.3,394.414149261974,6.04439411935845,445.163770836,68.2019758494558,2.0667265408926,23.9918552644196,13.574172638068,10.4176826263515,3445.0,56.0,0.373999999999999,9795.21,5.00898624870819
Cc1nc2cc(nn2c(O)c1Cl)c3ccsc3n4c(C)ccc4C,0.0,2.66489999999999,7.10169200999999,103.315,50.2038949999999,19.0,22.0,39.0,24.0,15.0,17.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.316259507740675,-0.107165418455607,-0.107511009651666,0.0264971229665214,0.0634064422638493,40.0550931869456,34.3128687923966,54.0948298321866,59.017204605851,56.9294448858342,2054.24052603661,2502.82376123948,3737.04057025112,3511.12371915356,3309.61714945539,0.0,11.9985120569665,34.9693807556647,-0.347363423163371,0.178036226923413,5.88281012015229,12.9618588155343,27.0,42.0,34.0,20.0,5.0,8.0,0.0,0.0,22.0,24.3781049999999,0.0,0.0,4.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.310301219927633,0.608601822791124,1.00191929014172,0.0,0.0,0.168197385700443,0.244121539776077,0.328298941245466,1.9446996955546,0.0,0.719895375200742,0.0,0.999024837818853,0.0,0.272768941800653,0.0,5.28079598946676,8.82422940609524,11.9503739436298,2.34604523484404,3.50374716225996,4.0111987194648,17.0077072105782,11.4692342505867,10.9545192870543,9.97893298081496,8.46286607283417,6.09797249470901,4.51853915377028,3.24225650936344,14.9814576138671,8.70892944578672,6.99784803191844,5.4228301626459,4.0205354181913,2.38518714500882,1.44635258734668,0.926902980150528,4.45743,95.867,427.0,1.0,0.0,4.0,19.41127654251,11.98095,0.49921,0.0,0.03287,0.487179487179487,1212.07,4.0,3.0,3.0,5.0,1.0,1.0,0.176470588235294,17.4156378600823,6.622248661511,2.9198506176386,0.0,20.0,0.0,2.56,2.46929999999999,0.407162642489236,3.10581600210573,6.16960762846291,0.0,2.86327870680295,12.3192737351824,0.0,10.734820823291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333333,1.51967137130318,0.199999999999999,0.546,2.584,2.36,3.06699999999999,3.092,15.829,0.5,4.0,0.0,0.0,0.0,2.0,0.0,83.07,274.968052292195,5.58496250072115,358.06550978,49.2462547897266,2.05192728290527,21.3191851130563,2.55148191753626,13.1505300628127,1268.0,41.0,3.49899999999999,27467.17,4.56118608454367
Fc1ccccc1c2oc3ccc(NC(=O)c4cncc(Br)c4)cc3n2,0.0,0.6953,0.48344209,107.5682,49.2857229999999,21.0,23.0,37.0,26.0,11.0,19.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.526033194085683,-0.261926063234915,0.0431275824291905,-0.183751904938208,0.220607444944541,73.3890139052693,37.2278281031501,57.2336677134465,58.1427238975521,52.9357522379763,1703.3540168141,1995.46402691675,2761.42814498959,2619.2826166551,2248.5401997159,0.0,11.9988316893188,78.9185182819096,-0.288550603710184,0.236971966607334,4.5772007326289,9.90071636584484,29.0,40.0,29.0,16.0,5.0,11.0,1.0,0.0,24.0,20.6922769999999,0.0,0.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962250448649376,0.426346367454153,0.692664178912604,0.0,0.0,0.0228217732293819,0.111113813589036,0.15728351966299,1.76695323077239,0.0,0.365450890140006,0.0,0.840866628530772,0.0,0.0611495375483349,0.0,3.99369679848509,6.23281815003764,8.45126452002584,1.29002066751086,1.61925601163482,1.74636813362073,18.0956473593183,12.597356788324,11.6011604010829,9.72958993619733,8.22188709376326,6.55982168697304,4.33402757863914,3.25876329373632,14.826351948957,8.46703123253811,6.44300188473668,4.15043702260071,2.85917759023597,1.84927167157211,0.958421389556439,0.559635792934011,5.99186,106.6457,622.0,1.0,0.0,4.0,32.8811271487009,12.9857,0.49945,0.0,0.02541,0.621621621621621,950.07,4.0,6.0,5.0,5.0,1.0,1.0,0.0,19.3222354340071,8.56632956573468,4.54320987654321,3.0,24.0,0.0,2.78,2.48779999999999,0.0,0.0,0.0,0.0,8.72719670934753,21.303322388608,0.0,9.44186979747024,0.0,0.0,0.0,0.142857142857142,0.0,0.0,0.0,0.0,0.595275394488074,0.0,0.0,-0.088,1.227,1.205,3.316,3.164,15.29,0.5,4.0,0.0,0.0,0.0,4.0,0.0,68.02,291.075197933763,5.70043971814109,411.001866912,53.6882692679535,2.06493343338282,20.0926940648389,5.74713716376834,9.27059361232685,1824.0,40.0,1.547,15507.52,4.8094576500544
Clc1ccc(Nc2nc(cs2)c3ccncc3)cc1,0.0,0.980699999999999,0.961772489999999,86.5470999999999,39.6879299999999,17.0,18.0,29.0,19.0,10.0,14.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.223050647783589,-0.143816325072083,0.0689390957363049,-0.0241054999612169,-0.0664366170142361,33.9206438501282,27.2884326476267,39.1573089258326,32.5725671534257,29.7941849899131,1411.53915046636,1622.18143123059,2158.31014451217,1836.04324268758,1562.5383335114,0.0,11.8499999999999,34.9688537679086,-0.264084154878941,0.19707537576681,6.08488866560472,11.0183536332359,21.0,31.0,23.0,13.0,3.0,8.0,0.0,0.0,18.0,16.9320699999999,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117851130197757,0.336770121026609,0.393634553260966,0.0,0.0,0.0790569415042094,0.131679919031984,0.142980545392191,1.030256758392,0.0,0.0833333333333333,0.0,0.557129264984362,0.0,0.0215165741455967,0.0,2.11599733919859,3.09447433600468,3.91907723297288,0.939569951543098,1.22467690544316,1.30091436574305,13.0791395013732,9.30966308808931,8.19884760319246,6.70038025402602,5.39765491443866,4.29603600168999,2.55342538977989,1.85195970477842,11.4492179041258,6.95409657688748,5.20021902198054,3.58545863365753,2.5089768118097,1.64731144491376,0.876691276394729,0.548818256828814,5.65578,82.2477,380.0,1.0,0.0,3.0,10.1256695500956,9.74762,0.51303,0.01303,0.01907,0.620689655172413,619.05,3.0,3.0,3.0,3.0,1.0,1.0,0.0,13.9591836734693,6.63520408163265,3.76163265306122,0.0,18.0,0.0,2.45,1.99669999999999,0.0,0.0,0.0,0.0,8.45689724262411,13.5011715141545,0.0,2.94815930581948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727928250960776,0.0,0.0,0.087,1.63499999999999,1.636,2.52,2.8,12.349,0.5,3.0,0.0,0.0,0.0,3.0,0.0,66.05,226.549570206667,5.24792751344358,287.028396,39.1455723050744,2.06029327921444,14.8902417527998,0.0,9.27140340389376,787.0,24.0,1.621,18184.99,4.74028693342951
O=C(Nc1ccc(cc1)n2nncc2c3occc3)C4=Cc5ccccc5OC4=O,0.0,-0.514799999999999,0.265019039999999,118.4657,55.6631019999999,22.0,24.0,44.0,30.0,14.0,22.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616419880846418,-0.279775922218972,0.0608537194355719,-0.277773692755559,0.28061890916238,34.5377973472697,37.5434221312505,54.1726480159294,53.2006565436901,53.9154295642611,1943.90626111001,2312.39875515566,3257.24473404451,3145.81889321297,2865.80334689233,0.0,11.85,15.9979449479952,-0.315904042250743,0.303338212442775,4.91500661757067,9.87161151297684,34.0,48.0,35.0,21.0,7.0,13.0,3.0,0.0,27.0,23.6928979999999,0.0,0.0,4.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262188697495164,0.441638319043509,0.729859095698621,0.0,0.0,0.0651035990406354,0.115748690837951,0.138289782597318,1.75044362315349,0.0,0.467421742106718,0.0,0.63846960517456,0.0,0.0927163157984585,0.0,4.55342262993136,7.61499424070629,10.3532312002946,1.32077788487989,1.70280414713443,1.84961734453105,20.5014247532541,14.686673185801,13.214100705377,11.6099653446951,10.058622391642,7.61561529627017,5.37687026902194,3.86307745960897,15.4801874478204,9.08182015108376,6.49471395473889,4.57870387922727,3.12267704248528,1.97074160976605,1.06701788308977,0.617624872433346,5.09825,114.5967,848.0,1.0,0.0,6.0,33.270726975939,13.93332,0.46444,0.0,0.02191,0.636363636363636,1434.08,6.0,7.0,6.0,8.0,1.0,1.0,0.0,21.8252595155709,9.86805555555555,4.8595041322314,3.0,30.0,0.0,3.0,2.7404,0.0,0.0,0.0,0.0,13.6863578014602,24.4494096237391,0.0,8.5766126079484,0.0,0.0,0.25,0.718608223926168,0.0833333333333333,0.0,0.0,0.0,0.863054373997182,1.39247665008383,0.0,-0.088,1.912,1.984,4.375,3.469,17.056,0.5,5.0,0.0,0.0,0.0,5.0,0.0,98.73,328.559811490379,5.90689059560851,398.101504928,62.4738671941651,2.0824622398055,24.0391698119005,11.2663034136384,12.7728663982619,2758.0,47.0,1.14,40579.98,4.39168817134633
Cc1ccc(NC(=O)CN2C(=O)S\C(=C\c3oc(cc3)c4cc(ccc4C)C(=O)O)\C2=O)cc1C,1.0,2.4912,6.20607744,141.6035,70.3414459999999,17.0,18.0,57.0,35.0,22.0,26.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820713667592763,-0.455307649718931,0.182901801996753,-0.032982704266472,-0.351264229410387,46.4945278542486,44.4951239149361,68.9319244414838,66.9572452384985,62.9810021295028,2486.68676308461,2931.45006701025,4130.05808836134,3925.50329904196,3512.5499422271,0.0,11.89,31.9720727923179,-0.327866850393587,0.29086147340005,4.27215114192879,11.5936542532404,38.0,60.0,47.0,37.0,15.0,13.0,5.0,0.0,23.0,34.718554,0.0,0.0,3.0,13.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.196418550329596,0.555703429940053,0.918648747489503,0.0,0.0,0.102486010560134,0.228607184918614,0.301356580334278,2.93768141667985,0.0,0.768617269803962,0.0,1.32990801129251,0.0,0.245165623501946,0.0,6.55966687593006,9.22397689295682,12.4590843511326,2.61524277078655,3.10198865586927,3.37611288725212,25.2752919240798,16.6171012961276,15.8394065696519,13.0061640727765,10.2937033476201,8.0122218433848,5.47390616708382,3.69788644722687,20.063672718604,11.5041929077809,9.14512959165973,6.52348445907179,4.34282138358263,2.79068666301693,1.58703985451434,0.912342106425854,4.76412,135.0215,1094.0,2.0,0.0,9.0,53.3576469248878,16.63331,0.47524,0.0,0.0326,0.456140350877192,2410.09,7.0,8.0,6.0,8.0,2.0,2.0,0.153846153846153,28.0193905817174,12.24,6.90656615750843,4.0,21.0,2.0,3.33,3.4939,0.321039055085498,4.12319406399048,5.60841131870233,0.0,7.5062656108133,25.6901917457204,0.0,14.2010661124872,0.0,0.0,1.30784599581294,0.815956968634147,0.0,0.0,0.0,0.0,0.0,0.333333333333333,0.0,0.345,1.95,1.954,3.356,3.572,20.906,0.473684210526315,4.0,0.0,0.0,0.0,7.0,0.0,142.22,435.096165737035,6.12928301694496,490.119857424,70.7922845045788,2.02263670013082,25.1855350615323,15.6658016007067,6.45574505048899,4356.0,55.0,1.966,18183.48,4.74032299679253
COc1ccc2c(c1)C(=O)Oc3cc(OCC(=O)NC4CCCCC4)ccc23,0.0,-1.7444,3.04293136,101.4204,59.1662389999999,12.0,13.0,51.0,28.0,23.0,22.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741587040083935,-0.40315124541765,-0.0434237771940115,0.131849271731488,-0.0581398902367714,32.2323254789812,33.9890996834214,48.1473962034745,50.6453982245592,45.7561205817577,1764.44035630117,2073.3637950468,2891.92693234762,2952.70183207727,2458.49560093653,0.0,11.85,15.998944903339,-0.348795804642355,0.299081615157748,4.76332624473978,10.3627909939505,31.0,54.0,46.0,39.0,16.0,8.0,2.0,0.0,15.0,33.4677609999999,0.0,0.0,2.0,9.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.283505757266571,0.508018462126435,0.0,0.0,0.0,0.16293235412543,0.151249326564546,1.71166478781665,0.0,0.275377537720025,0.0,0.669687697145719,0.0,0.0707051427107781,0.0,3.89045991057756,6.32294097068084,9.42809159736264,1.35879402398895,1.8784323878659,2.21208273587841,19.5098609216913,13.6353615907848,12.1532938786013,10.2744115467936,8.64024428615365,7.42083627558017,5.14239754411132,3.80502090092628,15.8253340237659,9.60646114599124,7.15012242882493,5.23276615090063,3.77347104594535,2.71285045353936,1.32030767551566,0.807516766698163,4.24008,109.8657,785.0,1.0,0.0,6.0,33.4239882931239,13.06665,0.46667,0.0,0.02224,0.470588235294117,2160.06,3.0,6.0,5.0,6.0,1.0,1.0,0.363636363636363,21.2403746097814,9.87128177393185,5.20160049245921,5.0,17.0,2.0,3.21999999999999,2.8233,0.0,1.3884413174296,1.46193460173662,0.0,12.7975869901472,23.4351768692242,0.0,9.68680675169833,0.0,0.0,0.111111111111111,1.20658878741746,0.531329284591305,0.0,0.0,0.0,0.0,0.0,0.0,0.216,1.619,1.701,3.341,2.418,15.622,0.470588235294117,4.0,0.0,0.0,1.0,6.0,0.0,73.86,351.69850977124,5.8073549220576,381.157622836,57.8297109686608,2.06534682030931,17.1852495003347,14.1460426289091,3.03920687142561,2324.0,45.0,2.589,17894.9,4.74727072418482
Brc1ccc(cc1)C2NC(=O)c3c4CCCc4sc3N2,0.0,1.465,2.146225,86.7767,44.0203089999999,11.0,11.0,33.0,20.0,13.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.251639742098828,-0.159791896865984,0.102608162765533,-0.118042856533917,0.0643523576847878,70.8802734678593,32.9890655801049,54.3384234151677,52.4764050705228,41.8715083822798,1819.56520503094,2209.37685825627,3242.73860813457,2933.96916585386,2343.72699923933,0.0,11.9988341267438,78.9185181951117,-0.274886927315291,0.234969628677859,5.59477602113867,11.9504475785082,23.0,36.0,30.0,24.0,11.0,6.0,1.0,0.0,12.0,20.0596909999999,0.0,0.0,2.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.196418550329596,0.502291191795517,0.867382162561155,0.0,0.0,0.164934902110292,0.383067052922196,0.5696126791044,1.43823793625606,0.0,0.330858611927356,0.0,1.06723950769398,0.0,0.173730938898271,0.0,3.4644467778362,5.99739142932749,8.31176118263251,2.22366491421448,3.37544909258362,3.98410897015048,13.6898699653824,9.72034669061227,9.15669008031786,8.0263681636979,7.16237233978467,5.69124412301313,4.24109480621462,3.07331796798832,13.1050258634871,8.30534891270239,7.18467978384697,5.65425698162334,4.51767644208232,3.2659818297904,2.23092117646828,1.45335230410965,4.08078,86.8024,378.0,2.0,0.0,4.0,15.3161990147298,10.79999,0.54,0.04,0.02689,0.545454545454545,916.05,3.0,3.0,2.0,3.0,2.0,2.0,0.266666666666666,13.6483931947069,5.32525951557093,2.390625,0.0,9.0,0.0,2.55999999999999,2.12649999999999,0.0,0.0,0.0,0.0,5.29538919984951,15.9167422848096,0.0,10.0113945345556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499999999999999,0.0,0.0,0.799,1.217,1.281,2.227,2.53099999999999,12.823,0.454545454545454,4.0,0.0,0.0,0.0,1.0,0.0,69.37,249.528031232861,5.32192809488736,347.993196136,41.8416746523213,2.09208373261606,14.6039725309154,2.59498182735166,6.30778303363046,788.0,32.0,1.502,19409.03,4.71199616869067
CN(C)CC(=O)N1c2ccccc2CCc3ccc(NC(=O)c4ccc(N)cc4)cc13,0.0,-0.042499999999998,0.0018062499999998,134.2072,67.3406179999999,18.0,18.0,57.0,31.0,26.0,25.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.459467463622986,-0.272813527016448,0.0032150728891448,0.135461756484546,-0.0462655666864802,33.9888592761878,36.1598213528891,51.5991084133832,58.5680849821712,58.3427194044065,2349.35255628337,2783.59191673718,3948.29729221783,4541.11924028008,4175.27534459092,1.0,11.85,15.9959313189449,-0.302945893787549,0.235524870011268,5.3261714678781,12.0551789492295,34.0,60.0,49.0,40.0,14.0,11.0,2.0,0.0,20.0,34.2993819999999,0.0,0.0,2.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.234708048410643,0.373992698228006,0.0,0.0,0.0,0.0796118167717899,0.101787614391246,2.25572872916865,0.0,0.423223156142853,0.0,1.08382552583622,0.0,0.118127264933059,0.0,4.67050745032424,7.7275471623981,11.2923581291137,1.76903495578878,2.42238237767624,3.03150999557559,21.957454678884,14.9187239933699,13.8058751025199,11.0922235537481,9.5679005060404,7.93280440966895,5.93798455929241,4.21347427933912,17.7604473457628,10.2758102930533,8.01526821597965,5.35402640307992,3.84832917753288,2.78362368276276,1.7670982287028,1.10194418072676,4.56096,127.6641,741.0,2.0,0.0,6.0,28.34281124674,14.76666,0.47634,0.0,0.02708,0.403508771929824,2670.06,6.0,6.0,4.0,6.0,2.0,3.0,0.2,24.1349480968858,10.9505208333333,5.92592592592592,6.0,25.0,2.0,3.55,3.2403,0.499999999999999,3.80819087061608,2.74916332892179,0.0,18.5639883453554,31.0132396584578,0.0,9.23156133536707,0.0,0.0,0.124999999999999,0.0,0.0,0.0,0.166666666666666,0.175411603861405,0.0,0.377964473009227,0.333333333333333,0.159,1.895,1.956,3.48,2.901,16.872,0.5,4.0,0.0,0.0,1.0,6.0,0.0,78.67,391.396688069258,5.95419631038687,414.205576072,63.5477809521856,2.04992841781243,17.2908254409616,5.12733785689738,12.1634875840642,2662.0,54.0,0.286,15578.84,4.80746488301482
CC(=O)Nc1ccc(cc1)\N=C\c2nc(oc2O)c3ccc(C)cc3,0.0,1.48599999999999,2.20819599999999,101.5595,50.4814809999999,17.0,18.0,42.0,25.0,17.0,19.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508772767110192,-0.289410209787394,0.0169353736593343,-0.015809403501692,0.0523939986220006,28.4033480104522,29.3254595076129,41.7053975368284,38.0692672934015,32.7644746788787,1453.89661423393,1660.25167991227,2224.72895344161,2029.97480047021,1697.26272109454,0.0,11.89,15.9969335497212,-0.339123306758251,0.251276718794656,4.22877924264322,9.22118807785583,27.0,44.0,34.0,24.0,7.0,10.0,2.0,0.0,20.0,24.7585189999999,0.0,0.0,4.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0962250448649376,0.386488648831137,0.538857575893319,0.0,0.0,0.0228217732293819,0.0903488063492113,0.10463060745718,1.84087397591805,0.0,0.201184463531091,0.0,0.66576782055361,0.0,0.0269996285060304,0.0,3.35105645720899,4.67374522824051,5.80457484071544,0.962282695492608,1.05772441582668,1.08018876774025,17.8111903089421,12.0080403908469,11.0824503506936,8.52872147026466,6.80423685721268,5.42838213596266,3.62220752337062,2.45536492937488,13.8542897901342,7.69640806112952,5.56169554707536,3.45656107368721,2.1973710591633,1.45129715285274,0.733404107765171,0.380373082821602,4.96948,101.4695,648.0,2.0,0.0,4.0,24.7890911981727,11.69999,0.468,0.0,0.02656,0.452380952380952,1336.06,4.0,6.0,5.0,6.0,2.0,2.0,0.105263157894736,19.753086419753,9.27392257121986,5.73629629629629,4.0,23.0,0.0,2.88999999999999,2.50539999999999,0.0625,2.7363438240475,2.540416512265,0.0,8.02261795460486,17.7732051942615,0.0,5.97445690302095,0.0,0.0,0.0909090909090909,0.42640143271122,0.0,0.0,0.0,0.0,0.60822019955734,0.0,0.0,0.455,1.343,1.32,2.963,2.634,13.512,0.5,3.0,0.0,0.0,0.0,5.0,0.0,87.72,300.407164208051,5.64385618977472,335.126991404,50.7398948224535,2.02959579289814,17.237883116055,8.04297846188476,9.19490465417033,1791.0,34.0,2.004,8195.18,5.08644150308821
CCOc1cccc2C=C(C(=O)Oc12)c3cn4cc(C)ccc4n3,0.0,0.471599999999998,0.222406559999998,97.0633,48.7146879999999,15.0,16.0,40.0,24.0,16.0,19.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527649550100311,-0.311086697042801,0.0427465803429867,0.0061478553261889,-0.0658642660229663,27.0433677091757,29.491369551565,43.456184775828,44.9265703619971,40.760478721048,1628.29233586871,1953.58114604278,2837.77680240831,2825.01429728232,2429.97354455518,0.0,11.89,15.9969320275933,-0.343087468785907,0.300621084923842,5.04825792115645,10.3409475149492,27.0,43.0,34.0,25.0,9.0,9.0,2.0,0.0,18.0,25.5813119999999,0.0,0.0,4.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0962250448649376,0.383276638087019,0.753028189521348,0.0,0.0,0.0288675134594812,0.108071316699624,0.166138272396904,1.62987625529957,0.0,0.383682523430202,0.0,0.670612400327977,0.0,0.0789455154377144,0.0,3.93880375930714,6.57042191509682,9.66634189652322,1.24529983373915,1.68555185809236,1.97935213603272,16.6814337969452,11.6521983431904,10.6860034632312,9.18859923284608,8.08902732767215,6.85864014974572,4.97770075182132,3.67907996787175,13.445080997095,7.80889774621185,5.65310704148548,3.8985988949092,2.79826595221566,1.92620326648096,1.12468637855001,0.671473465195824,4.06888,94.44,517.0,0.0,0.0,3.0,22.0930866389466,11.29999,0.47083,0.0,0.02524,0.475,1297.05,3.0,4.0,4.0,5.0,0.0,0.0,0.157894736842105,17.4156378600823,7.31886916502301,3.48559670781893,3.0,21.0,0.0,3.0,2.33999999999999,0.0769230769230769,3.17046273445738,2.77836794923241,0.0,8.00860988240921,19.9275663233104,0.0,8.87124372952869,0.0,0.0,0.0,0.632455532033675,0.333333333333333,0.0,0.0,0.0,0.0,0.499999999999999,0.0,0.003,1.979,1.839,3.719,2.425,14.6139999999999,0.461538461538461,4.0,0.0,0.0,0.0,3.0,0.0,52.83,279.690403999884,5.58496250072115,320.116092372,49.8163515488324,2.07568131453468,15.3382506279157,8.67124027068461,6.66701035723116,1337.0,40.0,2.49399999999999,3818.74,5.41807990968355
